APSIM output file, version = 5.3
Title = Grass growth.
           year            day      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)      sw_dep(6)      sw_dep(7)            eos             es  soilwat_cover     green_pool      dead_pool  growth_transp   growth_photo growth_regrowth         growth          death        n_index      rad_index       sw_index     temp_index   growth_index     basal_area      cover_tot   surfaceom_wt surfaceom_cover
         (year)          (day)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)             ()        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)         (kg/ha)        (kg/ha)        (kg/ha)             ()             ()             ()             ()             ()       (m^2/ha)             ()        (kg/ha)       (m^2/m^2)
           1988            121         65.226         65.861        133.304        132.691        128.747        128.585        131.602          2.442          2.442          0.156        237.408         20.843          3.008         16.363           0.793          3.008          0.470          1.000          0.772          1.000          0.685          0.529          0.500          0.153         23.676           0.005
           1988            122         64.636         65.396        132.972        132.515        128.308        127.929        130.868          2.394          0.947          0.158        240.830         21.276          3.897         16.658           0.805          3.897          0.475          1.000          0.767          1.000          0.700          0.537          0.500          0.156         21.972           0.005
           1988            123         64.441         65.180        132.630        132.380        127.929        127.329        130.160          2.060          0.369          0.159        245.547         21.715          5.199         15.050           0.775          5.199          0.482          1.000          0.717          1.000          0.720          0.516          0.500          0.158         20.608           0.004
           1988            124         64.205         64.949        132.238        132.261        127.604        126.784        129.485          2.643          0.354          0.162        249.581         22.163          4.525         19.607           0.866          4.525          0.491          1.000          0.801          1.000          0.720          0.577          0.500          0.161         19.591           0.004
           1988            125         63.970         64.722        131.828        132.163        127.325        126.292        128.846          2.730          0.340          0.164        253.142         22.618          4.060         17.005           0.713          4.060          0.499          1.000          0.820          1.000          0.580          0.476          0.500          0.163         18.895           0.004
           1988            126         63.732         64.490        131.397        132.082        127.086        125.851        128.247          2.884          0.328          0.166        256.485         23.079          3.849         18.760           0.752          3.849          0.506          1.000          0.836          1.000          0.600          0.501          0.500          0.165         18.470           0.004
           1988            127         63.515         64.277        130.975        132.020        126.882        125.457        127.689          2.657          0.318          0.168        260.018         23.546          4.046         13.304           0.542          4.046          0.513          1.000          0.822          1.000          0.440          0.362          0.500          0.167         18.324           0.004
           1988            128         63.295         64.056        130.542        131.967        126.709        125.107        127.173          2.758          0.308          0.170        263.406         24.019          3.908         16.583           0.659          3.908          0.520          1.000          0.828          1.000          0.530          0.439          0.500          0.169         18.371           0.004
           1988            129         63.089         63.849        130.104        131.936        126.567        124.799        126.698          2.574          0.299          0.172        267.658         24.497          4.778         11.957           0.479          4.778          0.527          1.000          0.819          1.000          0.390          0.319          0.500          0.171         18.419           0.004
           1988            130         62.891         63.646        129.719        131.860        126.453        124.530        126.264          2.469          0.291          0.175        271.676         24.984          4.553          5.316           0.209          4.553          0.535          1.000          0.820          1.000          0.170          0.139          0.500          0.174         18.468           0.004
           1988            131         62.695         63.450        129.366        131.751        126.363        124.297        125.871          2.425          0.283          0.177        275.240         25.477          4.941          4.107           0.160          4.107          0.543          1.000          0.819          1.000          0.130          0.106          0.500          0.176         18.518           0.004
           1988            132         62.500         63.259        129.034        131.613        126.290        124.095        125.516          2.414          0.276          0.179        276.308         25.977          4.559          1.618           0.062          1.618          0.550          1.000          0.823          1.000          0.050          0.041          0.500          0.176         18.569           0.004
           1988            133         62.310         63.075        128.715        131.452        126.232        123.923        125.197          2.425          0.270          0.180        279.618         26.477          4.493          3.863           0.148          3.863          0.553          1.000          0.820          1.000          0.120          0.098          0.500          0.178         18.621           0.004
           1988            134         62.133         62.907        128.415        131.275        126.186        123.775        124.913          2.278          0.264          0.182        282.150         26.984          4.845          3.091           0.121          3.091          0.559          1.000          0.804          1.000          0.100          0.080          0.500          0.180         18.674           0.004
           1988            135         61.962         62.741        128.122        131.083        126.149        123.650        124.660          2.270          0.258          0.183        285.775         27.494          4.190          6.512           0.256          4.190          0.564          1.000          0.795          1.000          0.215          0.171          0.500          0.182         18.728           0.004
           1988            136         61.796         62.581        127.834        130.880        126.119        123.544        124.437          2.237          0.253          0.185        290.318         28.010          5.114         12.964           0.519          5.114          0.572          1.000          0.778          1.000          0.445          0.346          0.500          0.185         18.783           0.004
           1988            137         61.635         62.425        127.551        130.666        126.095        123.454        124.240          2.200          0.248          0.188        293.863         28.535          4.126         12.255           0.488          4.126          0.581          1.000          0.774          1.000          0.420          0.325          0.500          0.187         18.839           0.004
           1988            138         61.559         62.352        127.354        130.465        126.076        123.378        124.068          1.166          0.243          0.190        297.994         29.066          4.719          7.490           0.391          4.719          0.588          1.000          0.548          1.000          0.475          0.260          0.500          0.189         18.896           0.004
           1988            139         71.807         68.739        129.984        130.615        126.061        123.315        123.917          1.568          1.568          0.192        304.429         29.604          7.030          9.469           0.432          7.030          0.596          1.000          0.662          1.000          0.435          0.288          0.500          0.193         17.443           0.004
           1988            140         68.677         67.781        131.150        130.887        126.049        123.262        123.786          2.097          2.097          0.196        304.782         30.153          5.254          0.962           0.036          0.962          0.609          1.000          0.791          1.000          0.030          0.024          0.500          0.193         16.744           0.004
           1988            141         67.338         66.910        131.594        131.185        126.039        123.217        123.672          1.542          1.060          0.196        304.172         30.702          4.609          0.000           0.000          0.000          0.610          1.000          0.694          1.000          0.000          0.000          0.500          0.193         16.238           0.004
           1988            142         66.268         66.230        131.691        131.459        126.031        123.180        123.574          1.406          1.406          0.195        303.564         31.249          5.547          0.000           0.000          0.000          0.608          1.000          0.662          1.000          0.000          0.000          0.500          0.192         15.775           0.003
           1988            143         65.170         65.508        131.495        131.670        126.025        123.149        123.489          1.874          1.310          0.195        302.957         31.794          5.246          0.000           0.000          0.000          0.607          1.000          0.761          1.000          0.000          0.000          0.500          0.192         15.387           0.003
           1988            144         64.462         64.975        131.174        131.812        126.020        123.123        123.416          1.977          0.896          0.195        306.718         32.336          4.367          5.647           0.222          4.367          0.606          1.000          0.758          1.000          0.195          0.148          0.500          0.194         14.916           0.003
           1988            145         63.938         64.563        130.819        131.894        126.016        123.102        123.353          1.790          0.727          0.197        312.914         32.885          8.716          6.810           0.278          6.810          0.613          1.000          0.726          1.000          0.255          0.185          0.500          0.198         14.508           0.003
           1988            146         63.512         64.210        130.441        131.917        126.013        123.084        123.299          1.825          0.628          0.200        312.288         33.445          5.264          0.000           0.000          0.000          0.626          1.000          0.761          1.000          0.000          0.000          0.500          0.197         14.360           0.003
           1988            147         63.141         63.889        130.048        131.886        126.010        123.069        123.253          2.008          0.561          0.200        316.438         34.003          4.774          4.922           0.185          4.774          0.625          1.000          0.770          1.000          0.160          0.123          0.500          0.200         14.182           0.003
           1988            148         62.812         63.597        129.654        131.809        126.008        123.057        123.214          2.053          0.512          0.202        321.218         34.568          5.413          8.160           0.301          5.413          0.633          1.000          0.772          1.000          0.260          0.201          0.500          0.202         14.072           0.003
           1988            149         62.542         63.355        129.292        131.698        126.007        123.047        123.181          1.775          0.473          0.205        320.575         35.141          5.989          0.000           0.000          0.000          0.642          1.000          0.746          1.000          0.000          0.000          0.500          0.202         14.076           0.003
           1988            150         62.294         63.125        128.933        131.556        126.005        123.039        123.152          1.864          0.443          0.205        319.934         35.712          6.594          0.000           0.000          0.000          0.641          1.000          0.767          1.000          0.000          0.000          0.500          0.202         14.141           0.003
           1988            151         62.061         62.905        128.578        131.386        126.004        123.032        123.128          1.947          0.417          0.204        319.294         36.280          4.946          0.000           0.000          0.000          0.640          1.000          0.787          1.000          0.000          0.000          0.500          0.201         14.212           0.003
           1988            152         61.858         62.712        128.246        131.198        126.003        123.026        123.108          1.812          0.396          0.204        318.656         36.846          4.617          0.000           0.000          0.000          0.639          1.000          0.750          1.000          0.000          0.000          0.500          0.201         14.285           0.003
           1988            153         61.707         62.567        127.963        131.003        126.003        123.021        123.090          1.380          0.377          0.204        321.538         37.410          6.654          3.520           0.154          3.520          0.637          1.000          0.643          1.000          0.160          0.103          0.500          0.203         14.358           0.003
           1988            154         61.551         62.409        127.671        130.793        126.002        123.018        123.076          1.559          0.361          0.205        325.021         37.978          6.290          4.126           0.170          4.126          0.643          1.000          0.687          1.000          0.165          0.113          0.500          0.205         14.433           0.003
           1988            155         61.400         62.258        127.386        130.574        126.002        123.014        123.064          1.552          0.347          0.207        328.965         38.552          4.594          5.684           0.234          4.594          0.650          1.000          0.680          1.000          0.230          0.156          0.500          0.207         14.509           0.003
           1988            156         61.326         62.182        127.180        130.366        126.001        123.012        123.053          0.767          0.334          0.210        332.895         39.133          6.891          4.588           0.240          4.588          0.658          1.000          0.427          1.000          0.375          0.160          0.500          0.209         14.586           0.003
           1988            157         72.246         67.817        129.302        130.446        126.001        123.010        123.044          1.149          1.149          0.212        338.596         39.721          6.367         10.608           0.494          6.367          0.666          1.000          0.549          1.000          0.600          0.330          0.500          0.212         13.273           0.003
           1988            158         71.966         67.698        130.642        130.680        126.001        123.008        123.037          1.403          1.403          0.215        343.987         40.318          6.068          6.448           0.267          6.068          0.677          1.000          0.647          1.000          0.275          0.178          0.500          0.215         12.465           0.003
           1988            159         68.856         67.435        131.385        130.973        126.001        123.006        123.031          1.789          1.789          0.218        343.299         40.926          6.525          0.000           0.000          0.000          0.688          1.000          0.761          1.000          0.000          0.000          0.500          0.215         12.066           0.003
           1988            160         67.041         66.715        131.668        131.264        126.001        123.005        123.026          1.808          1.408          0.217        342.612         41.531          5.323          0.000           0.000          0.000          0.687          1.000          0.776          1.000          0.000          0.000          0.500          0.215         11.844           0.003
           1988            161         65.538         65.773        131.547        131.504        126.000        123.004        123.022          1.782          1.782          0.217        341.927         42.133          4.871          0.000           0.000          0.000          0.685          1.000          0.761          1.000          0.000          0.000          0.500          0.214         11.596           0.003
           1988            162         64.599         65.092        131.228        131.672        126.000        123.004        123.018          1.853          1.204          0.216        344.469         42.732          5.835          3.226           0.114          3.226          0.684          1.000          0.758          1.000          0.100          0.076          0.500          0.216         11.283           0.003
           1988            163         64.013         64.621        130.850        131.773        126.000        123.003        123.015          1.770          0.785          0.218        343.780         43.336          6.129          0.000           0.000          0.000          0.689          1.000          0.763          1.000          0.000          0.000          0.500          0.215         11.140           0.003
           1988            164         63.556         64.245        130.460        131.813        126.000        123.002        123.012          1.672          0.664          0.218        343.092         43.937          6.521          0.000           0.000          0.000          0.688          1.000          0.762          1.000          0.000          0.000          0.500          0.215         11.100           0.003
           1988            165         63.160         63.904        130.051        131.795        126.000        123.002        123.010          1.861          0.586          0.217        240.165        146.777          5.172          0.000           0.000          0.000        102.928          1.000          0.791          1.000          0.000          0.000          0.500          0.166         11.080           0.003
           1988            166         62.864         63.649        129.695        131.740        126.000        123.002        123.009          2.082          0.531          0.168        192.132        194.516          3.563          0.000           0.000          0.000         48.033          1.000          0.795          1.000          0.000          0.000          0.500          0.142         11.286           0.003
           1988            167         62.634         63.440        129.376        131.655        126.000        123.001        123.007          2.186          0.488          0.144        172.919        213.340          2.549          0.000           0.000          0.000         19.213          1.000          0.787          1.000          0.000          0.000          0.500          0.132         11.613           0.003
           1988            168         62.457         63.275        129.099        131.550        126.000        123.001        123.006          1.861          0.455          0.134        172.573        213.259          3.426          0.000           0.000          0.000          0.346          1.000          0.724          1.000          0.000          0.000          0.500          0.132         12.008           0.003
           1988            169         62.298         63.120        128.832        131.424        126.000        123.001        123.005          1.934          0.427          0.134        172.228        213.178          2.847          0.000           0.000          0.000          0.345          1.000          0.733          1.000          0.000          0.000          0.500          0.131         12.435           0.003
           1988            170         62.147         62.971        128.570        131.280        126.000        123.001        123.004          2.091          0.404          0.134        173.229        213.096          3.555          1.346           0.090          1.346          0.344          1.000          0.751          1.000          0.080          0.060          0.500          0.132         12.861           0.003
           1988            171         62.006         62.831        128.317        131.122        126.000        123.001        123.003          2.111          0.385          0.135        172.883        213.016          2.926          0.000           0.000          0.000          0.346          1.000          0.773          1.000          0.000          0.000          0.500          0.132         13.287           0.004
           1988            172         61.873         62.698        128.071        130.954        126.000        123.000        123.003          2.145          0.368          0.135        172.537        212.936          2.662          0.000           0.000          0.000          0.346          1.000          0.774          1.000          0.000          0.000          0.500          0.132         13.713           0.004
           1988            173         61.746         62.571        127.830        130.775        126.000        123.000        123.002          2.208          0.353          0.135        172.192        212.855          2.861          0.000           0.000          0.000          0.345          1.000          0.775          1.000          0.000          0.000          0.500          0.131         14.139           0.004
           1988            174         61.633         62.456        127.602        130.592        126.000        123.000        123.002          2.068          0.340          0.135        171.847        212.774          3.129          0.000           0.000          0.000          0.344          1.000          0.769          1.000          0.000          0.000          0.500          0.131         14.565           0.004
           1988            175         61.523         62.343        127.378        130.403        126.000        123.000        123.002          2.124          0.328          0.135        171.504        212.692          2.707          0.000           0.000          0.000          0.344          1.000          0.777          1.000          0.000          0.000          0.500          0.131         14.990           0.004
           1988            176         61.422         62.239        127.163        130.212        126.000        123.000        123.001          2.029          0.317          0.135        171.161        212.610          2.872          0.000           0.000          0.000          0.343          1.000          0.756          1.000          0.000          0.000          0.500          0.131         15.416           0.004
           1988            177         61.327         62.140        126.956        130.019        126.000        123.000        123.001          1.989          0.307          0.135        170.818        212.527          2.942          0.000           0.000          0.000          0.342          1.000          0.742          1.000          0.000          0.000          0.500          0.131         15.841           0.005
           1988            178         61.238         62.046        126.755        129.825        126.000        123.000        123.001          1.932          0.298          0.135        170.477        212.443          3.252          0.000           0.000          0.000          0.342          1.000          0.731          1.000          0.000          0.000          0.500          0.130         16.266           0.005
           1988            179         61.134         61.938        126.541        129.627        126.000        123.000        123.001          2.315          0.290          0.134        171.416        212.359          2.786          1.280           0.082          1.280          0.341          1.000          0.782          1.000          0.070          0.055          0.500          0.131         16.691           0.005
           1988            180         61.036         61.837        126.333        129.428        126.000        123.000        123.001          2.228          0.283          0.135        171.073        212.277          2.737          0.000           0.000          0.000          0.343          1.000          0.786          1.000          0.000          0.000          0.500          0.131         17.116           0.005
           1988            181         60.948         61.746        126.136        129.230        126.000        123.000        123.000          2.056          0.276          0.135        170.731        212.195          3.296          0.000           0.000          0.000          0.342          1.000          0.775          1.000          0.000          0.000          0.500          0.130         17.540           0.005
           1988            182         60.858         61.651        125.937        129.032        126.000        123.000        123.000          2.159          0.269          0.135         68.292        314.209          2.706          0.000           0.000          0.000        102.438          1.000          0.791          1.000          0.000          0.000          0.500          0.076         17.964           0.005
           1988            183         60.826         61.614        125.800        128.848        126.000        123.000        123.000          2.298          0.263          0.081         68.156        313.717          1.103          0.000           0.000          0.000          0.137          1.000          0.774          1.000          0.000          0.000          0.500          0.076         18.593           0.006
           1988            184         60.805         61.581        125.679        128.674        126.000        123.000        123.000          1.690          0.258          0.081         68.019        313.226          1.208          0.000           0.000          0.000          0.136          1.000          0.660          1.000          0.000          0.000          0.500          0.076         19.220           0.006
           1988            185         60.792         61.556        125.572        128.509        126.000        123.000        123.000          1.031          0.252          0.081         68.009        312.736          1.571          0.126           0.028          0.126          0.136          1.000          0.470          1.000          0.040          0.019          0.500          0.076         19.847           0.006
           1988            186         60.901         61.597        125.493        128.355        126.000        123.000        123.000          1.122          1.122          0.082         67.941        312.246          0.935          0.068           0.015          0.068          0.136          1.000          0.497          1.000          0.020          0.010          0.500          0.076         20.472           0.006
           1988            187         72.102         68.543        128.428        128.587        126.000        123.000        123.000          1.375          1.375          0.082         69.045        311.758          1.561          1.240           0.259          1.240          0.136          1.000          0.548          1.000          0.315          0.173          0.500          0.076         19.626           0.006
           1988            188         71.196         74.813        139.220        131.370        126.000        123.000        123.000          2.267          2.267          0.082         69.723        311.272          1.417          0.816           0.133          0.816          0.138          1.000          0.741          1.000          0.120          0.089          0.500          0.077         19.142           0.006
           1988            189         68.486         74.177        139.414        132.377        126.077        123.015        123.003          2.071          1.936          0.082         69.584        310.789          1.376          0.000           0.000          0.000          0.139          1.000          0.731          1.000          0.000          0.000          0.500          0.077         19.119           0.006
           1988            190         67.464         71.831        139.379        133.175        126.299        123.072        123.017          2.192          2.192          0.082         69.445        310.307          1.404          0.000           0.000          0.000          0.139          1.000          0.747          1.000          0.000          0.000          0.500          0.077         19.133           0.006
           1988            191         67.460         70.011        138.940        133.726        126.586        123.175        123.049          2.420          1.147          0.082         69.306        309.825          1.079          0.000           0.000          0.000          0.139          1.000          0.772          1.000          0.000          0.000          0.500          0.076         19.176           0.006
           1988            192         67.469         68.914        138.306        134.041        126.879        123.316        123.102          1.893          0.794          0.082         69.737        309.344          1.008          0.570           0.102          0.570          0.139          1.000          0.677          1.000          0.100          0.068          0.500          0.077         19.192           0.006
           1988            193         72.348         74.560        138.772        134.386        127.181        123.489        123.179          1.133          1.133          0.082         69.598        308.865          1.284          0.000           0.000          0.000          0.139          1.000          0.508          1.000          0.000          0.000          0.500          0.077         18.959           0.006
           1988            194         70.580         74.298        139.089        134.725        127.491        123.689        123.281          1.415          1.415          0.082         69.591        308.386          1.307          0.132           0.026          0.132          0.139          1.000          0.580          1.000          0.030          0.017          0.500          0.076         18.655           0.006
           1988            195         67.815         73.666        139.206        135.020        127.799        123.911        123.407          2.114          2.114          0.082         69.777        307.909          1.469          0.325           0.054          0.325          0.139          1.000          0.723          1.000          0.050          0.036          0.500          0.077         18.440           0.006
           1988            196         67.463         71.578        139.109        135.236        128.088        124.146        123.555          2.226          1.391          0.082         69.637        307.432          1.381          0.000           0.000          0.000          0.140          1.000          0.745          1.000          0.000          0.000          0.500          0.076         18.398           0.006
           1988            197         67.462         69.413        138.685        135.324        128.337        124.385        123.721          2.325          1.543          0.082         69.498        306.957          1.331          0.000           0.000          0.000          0.139          1.000          0.759          1.000          0.000          0.000          0.500          0.076         18.465           0.006
           1988            198         67.464         68.271        138.002        135.257        128.523        124.612        123.899          2.208          0.955          0.082         69.359        306.482          1.269          0.000           0.000          0.000          0.139          1.000          0.745          1.000          0.000          0.000          0.500          0.076         18.650           0.006
           1988            199         67.162         67.810        137.287        135.076        128.636        124.817        124.083          2.422          0.757          0.082         69.844        306.008          1.453          0.624           0.098          0.624          0.139          1.000          0.766          1.000          0.085          0.065          0.500          0.076         18.854           0.006
           1988            200         66.850         67.485        136.699        134.817        128.674        124.988        124.264          2.443          0.647          0.082         69.705        305.535          1.443          0.000           0.000          0.000          0.140          1.000          0.788          1.000          0.000          0.000          0.500          0.076         19.271           0.007
           1988            201         66.569         67.210        136.209        134.514        128.644        125.119        124.435          2.634          0.574          0.082         69.565        305.064          1.045          0.000           0.000          0.000          0.139          1.000          0.809          1.000          0.000          0.000          0.500          0.076         19.778           0.007
           1988            202         66.323         66.975        135.803        134.195        128.556        125.207        124.589          2.498          0.522          0.082         69.805        304.593          1.060          0.379           0.058          0.379          0.139          1.000          0.776          1.000          0.050          0.039          0.500          0.076         20.362           0.007
           1988            203         66.111         66.778        135.467        133.876        128.422        125.250        124.721          2.056          0.481          0.083         70.664        304.123          0.999          2.181           0.381          0.999          0.140          1.000          0.686          1.000          0.370          0.254          0.500          0.077         20.971           0.007
           1988            204         70.833         68.823        135.347        133.569        128.252        125.250        124.827          1.581          1.581          0.084         71.017        303.656          2.325          0.494           0.093          0.494          0.141          1.000          0.617          1.000          0.100          0.062          0.500          0.077         20.416           0.007
           1988            205         67.840         69.323        135.342        133.321        128.068        125.214        124.905          2.288          2.288          0.084         70.875        303.191          1.615          0.000           0.000          0.000          0.142          1.000          0.780          1.000          0.000          0.000          0.500          0.077         20.517           0.007
           1988            206         67.461         68.297        135.321        133.119        127.880        125.147        124.953          2.307          1.218          0.083         70.733        302.726          1.515          0.000           0.000          0.000          0.142          1.000          0.790          1.000          0.000          0.000          0.500          0.077         20.764           0.007
           1988            207         67.135         67.719        135.213        132.936        127.694        125.056        124.974          2.604          0.817          0.083         70.592        302.262          1.150          0.000           0.000          0.000          0.141          1.000          0.809          1.000          0.000          0.000          0.500          0.077         20.920           0.007
           1988            208         66.765         67.306        135.120        132.770        127.511        124.947        124.968          2.965          0.683          0.083         71.604        301.799          1.153          1.251           0.173          1.153          0.141          1.000          0.824          1.000          0.140          0.115          0.500          0.077         20.922           0.007
           1988            209         66.432         66.959        135.056        132.625        127.336        124.825        124.940          2.379          0.599          0.084         71.461        301.339          1.676          0.000           0.000          0.000          0.143          1.000          0.793          1.000          0.000          0.000          0.500          0.077         21.311           0.008
           1988            210         66.121         66.688        134.951        132.498        127.171        124.694        124.891          2.655          0.540          0.084         50.022        322.174          1.215          0.000           0.000          0.000         21.438          1.000          0.821          1.000          0.000          0.000          0.500          0.065         21.764           0.008
           1988            211         65.871         66.503        134.810        132.391        127.016        124.559        124.824          2.322          0.496          0.072         49.922        321.630          0.937          0.000           0.000          0.000          0.100          1.000          0.767          1.000          0.000          0.000          0.500          0.065         22.315           0.008
           1988            212         65.665         66.339        134.627        132.305        126.876        124.422        124.744          2.595          0.461          0.073         50.272        321.086          1.235          0.449           0.094          0.449          0.100          1.000          0.784          1.000          0.080          0.063          0.500          0.065         22.958           0.008
           1988            213         65.491         66.189        134.418        132.236        126.749        124.288        124.653          2.821          0.432          0.073         50.171        320.545          0.940          0.000           0.000          0.000          0.101          1.000          0.821          1.000          0.000          0.000          0.500          0.065         23.601           0.009
           1988            214         65.342         66.054        134.197        132.181        126.637        124.157        124.554          2.729          0.409          0.073         50.071        320.004          0.866          0.000           0.000          0.000          0.100          1.000          0.810          1.000          0.000          0.000          0.500          0.065         24.242           0.009
           1988            215         65.212         65.930        133.971        132.137        126.539        124.034        124.450          2.569          0.388          0.073         50.333        319.464          1.060          0.362           0.076          0.362          0.100          1.000          0.781          1.000          0.065          0.051          0.500          0.065         24.882           0.009
           1988            216         65.089         65.807        133.738        132.100        126.453        123.918        124.343          3.038          0.371          0.074         51.091        318.926          0.859          1.457           0.283          0.859          0.101          1.000          0.820          1.000          0.230          0.189          0.500          0.066         25.521           0.009
           1988            217         64.976         65.692        133.505        132.071        126.378        123.810        124.236          2.919          0.355          0.074         51.895        318.390          0.906          1.396           0.273          0.906          0.102          1.000          0.809          1.000          0.225          0.182          0.500          0.066         26.158           0.010
           1988            218         64.870         65.582        133.276        132.048        126.314        123.711        124.131          2.786          0.342          0.075         52.683        317.857          0.892          1.808           0.361          0.892          0.104          1.000          0.790          1.000          0.305          0.241          0.500          0.067         26.795           0.010
           1988            219         64.774         65.481        133.056        132.031        126.259        123.620        124.029          2.346          0.330          0.076         53.483        317.327          2.463          0.906           0.191          0.906          0.105          1.000          0.748          1.000          0.170          0.127          0.500          0.067         27.431           0.010
           1988            220         64.681         65.382        132.840        132.017        126.212        123.539        123.931          2.351          0.319          0.076         53.376        316.799          1.389          0.000           0.000          0.000          0.107          1.000          0.795          1.000          0.000          0.000          0.500          0.067         28.066           0.010
           1988            221         64.591         65.285        132.628        132.006        126.173        123.465        123.838          2.352          0.309          0.076         53.269        316.272          1.532          0.000           0.000          0.000          0.107          1.000          0.801          1.000          0.000          0.000          0.500          0.067         28.699           0.011
           1988            222         64.501         65.188        132.419        131.997        126.139        123.400        123.750          2.559          0.300          0.077         10.654        358.255          1.308          0.000           0.000          0.000         42.616          1.000          0.829          1.000          0.000          0.000          0.500          0.043         29.332           0.011
           1988            223         64.437         65.118        132.236        131.998        126.111        123.342        123.669          2.902          0.292          0.053          0.000        368.193          0.212          0.000           0.000          0.000         10.654          1.000          0.841          1.000          0.000          0.000          0.500          0.037         30.048           0.011
           1988            224         64.382         65.053        132.070        132.000        126.089        123.292        123.593          3.172          0.284          0.047          0.000        367.456          0.000          0.000           0.000          0.000          0.000          1.000          0.841          1.000          0.000          0.000          0.500          0.037         30.785           0.011
           1988            225         64.326         64.988        131.914        132.000        126.071        123.248        123.524          3.017          0.277          0.048          0.000        366.721          0.000          0.000           0.000          0.000          0.000          1.000          0.828          1.000          0.000          0.000          0.500          0.037         31.520           0.012
           1988            226         64.270         64.924        131.763        132.000        126.057        123.209        123.461          3.067          0.270          0.048          0.000        365.988          0.000          0.000           0.000          0.000          0.000          1.000          0.835          1.000          0.000          0.000          0.500          0.037         32.253           0.012
           1988            227         64.214         64.861        131.618        132.000        126.046        123.177        123.404          3.082          0.264          0.048          0.000        365.256          0.000          0.000           0.000          0.000          0.000          1.000          0.833          1.000          0.000          0.000          0.500          0.037         32.985           0.012
           1988            228         64.158         64.800        131.477        132.000        126.036        123.149        123.353          3.042          0.259          0.048          0.000        364.525          0.000          0.000           0.000          0.000          0.000          1.000          0.825          1.000          0.000          0.000          0.500          0.036         33.715           0.013
           1988            229         64.103         64.739        131.340        132.000        126.029        123.125        123.307          3.396          0.253          0.049          0.196        363.796          0.000          0.000           0.196          0.196          0.000          1.000          0.844          1.000          0.155          0.131          0.500          0.036         34.445           0.013
           1988            230         64.047         64.679        131.207        132.000        126.023        123.104        123.267          3.469          0.248          0.049          0.468        363.069          0.003          0.006           0.272          0.272          0.000          1.000          0.845          1.000          0.215          0.182          0.500          0.036         35.172           0.013
           1988            231         63.992         64.619        131.077        132.000        126.019        123.087        123.231          3.271          0.243          0.049          1.035        362.344          0.009          0.027           0.568          0.568          0.001          1.000          0.814          1.000          0.465          0.379          0.500          0.037         35.898           0.013
           1988            232         63.938         64.561        130.949        132.000        126.015        123.073        123.199          3.254          0.239          0.050          1.537        361.621          0.028          0.054           0.503          0.503          0.002          1.000          0.819          1.000          0.410          0.336          0.500          0.037         36.623           0.014
           1988            233         63.883         64.503        130.823        132.000        126.012        123.061        123.172          3.878          0.235          0.050          2.040        360.901          0.024          0.089           0.506          0.506          0.003          1.000          0.865          1.000          0.390          0.337          0.500          0.037         37.346           0.014
           1988            234         63.828         64.445        130.699        132.000        126.010        123.050        123.147          3.688          0.231          0.051          2.829        360.183          0.034          0.175           0.793          0.793          0.004          1.000          0.840          1.000          0.630          0.529          0.500          0.038         38.068           0.014
           1988            235         63.775         64.388        130.577        132.000        126.008        123.042        123.126          2.224          0.227          0.052          3.442        359.469          0.059          0.145           0.619          0.619          0.006          1.000          0.676          1.000          0.610          0.412          0.500          0.038         38.788           0.015
           1988            236         70.974         73.857        134.998        131.999        126.006        123.035        123.108          2.524          2.524          0.052          3.873        358.757          0.108          0.136           0.438          0.438          0.007          1.000          0.738          1.000          0.395          0.292          0.500          0.038         36.402           0.014
           1988            237         68.849         73.602        135.947        132.189        126.043        123.036        123.094          2.388          2.388          0.052          3.865        358.047          0.097          0.000           0.000          0.000          0.008          1.000          0.764          1.000          0.000          0.000          0.500          0.038         35.945           0.013
           1988            238         67.497         71.993        136.558        132.463        126.127        123.054        123.086          3.059          1.951          0.051          3.857        357.339          0.090          0.000           0.000          0.000          0.008          1.000          0.839          1.000          0.000          0.000          0.500          0.038         35.673           0.013
           1988            239         67.497         70.019        136.747        132.719        126.245        123.093        123.087          3.089          1.340          0.051          3.917        356.632          0.084          0.027           0.068          0.068          0.008          1.000          0.824          1.000          0.055          0.045          0.500          0.038         35.200           0.013
           1988            240         67.498         68.876        136.582        132.892        126.375        123.149        123.100          2.199          0.905          0.051          4.136        355.926          0.084          0.076           0.226          0.226          0.008          1.000          0.701          1.000          0.215          0.151          0.500          0.038         34.719           0.013
           1988            241         70.109         69.888        136.472        133.008        126.502        123.220        123.124          2.486          2.486          0.051          4.280        355.223          0.140          0.058           0.152          0.152          0.008          1.000          0.752          1.000          0.135          0.102          0.500          0.038         33.397           0.013
           1988            242         67.497         69.269        136.424        133.091        126.620        123.300        123.159          3.320          2.913          0.050          4.271        354.521          0.109          0.000           0.000          0.000          0.009          1.000          0.864          1.000          0.000          0.000          0.500          0.038         33.184           0.013
           1988            243         67.497         68.257        136.203        133.113        126.718        123.383        123.204          3.438          0.921          0.050          4.263        353.820          0.087          0.000           0.000          0.000          0.009          1.000          0.864          1.000          0.000          0.000          0.500          0.038         32.991           0.012
           1988            244         67.222         67.788        135.960        133.082        126.791        123.465        123.256          1.922          0.740          0.050          4.299        353.121          0.092          0.016           0.045          0.045          0.009          1.000          0.666          1.000          0.045          0.030          0.500          0.038         32.729           0.012
