Summary_file = sorghum.sum
Title = 
           date       das          stage          zadok            lai        biomass          grain      biomass_n        grain_n         tillers      rootdepth            cep       ws_pheno       ws_photo       ws_expan      ws_tiller       Ns_pheno       Ns_photo       Ns_expan      Ns_tiller    n_conc_root    n_conc_leaf    n_conc_stem   n_conc_grain     dm_green()        dm_green(1)        dm_green(2)        dm_green(3)        dm_green(4)        dm_green(5)  dm_senesced()     dm_senesced(1)     dm_senesced(2)     dm_senesced(3)     dm_senesced(4)     dm_senesced(5)  dlt_dm_detached(1)  dlt_dm_detached(2)  dlt_dm_detached(3)  dlt_dm_detached(4)  dlt_dm_detached(5)      p_green()         p_green(1)         p_green(2)         p_green(3)         p_green(4)         p_green(5)        p_sen()           p_sen(1)           p_sen(2)           p_sen(3)           p_sen(4)           p_sen(5)        p_demand(1)        p_demand(2)        p_demand(3)        p_demand(4)        p_demand(5)    pfact_photo    pfact_pheno pfact_expansion    pfact_grain      biomass_p green_biomass_p        grain_p         leaf_p         stem_p         root_p     deadleaf_p       flower_p         head_p   p_senesced()       p_dead()  dlt_p_green() dlt_p_retrans() dlt_p_detached()   dlt_p_dead()    dlt_p_sen()  p_conc_stover    p_conc_leaf    p_conc_stem   p_conc_grain p_uptake_stover grain_p_demand    surfaceom_p            esw           sw()             es         runoff          drain          no3()          nh4() uptake_p_sorghum()       fom_cp()  fom_p_pool3()  fom_p_pool2()  fom_p_pool1()        fom_p()        hum_p()       biom_p()  soil_test_p()       rock_p()    unavail_p()     labile_p() P_below_ground P_above_ground        systemP cum_error_systemP    dlt_systemP        P_plant   P_pl_up_diff  dlt_residue_P below_gnd_diff            esw           sw()             es         runoff          drain          no3()          nh4() uptake_p_sorghum()       fom_cp()  fom_p_pool3()  fom_p_pool2()  fom_p_pool1()        fom_p()        hum_p()       biom_p()  soil_test_p()       rock_p()    unavail_p()     labile_p() P_below_ground P_above_ground        systemP cum_error_systemP    dlt_systemP        P_plant   P_pl_up_diff  dlt_residue_P below_gnd_diff
     16/12/1992        47          5.927              ?          2.388        292.960          0.000          2.992          0.000           0.000       1242.000         59.929          1.000          1.000          1.000              ?          1.000          0.915          1.000              ?          0.001          0.012          0.009          0.000        410.996            120.304            190.795             71.976             27.921              0.000          5.641              3.373              2.268              0.000              0.000              0.000               0.000               0.000               0.000               0.000               0.000          0.336              0.049              0.228              0.046              0.012              0.000          0.003              0.002              0.001              0.000              0.000              0.000              0.684              3.396              0.932              0.420              0.000          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.003          0.000          0.009           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.237        242.967          2.255          1.453          0.000          0.000          5.812          1.124              0.085       1400.000          0.293          0.534          0.001          0.828       2430.968         21.223         34.864          0.000        341.568         34.864       2829.451          3.624       2833.075             0.216          0.000          3.387          0.216         -0.013         -0.072        242.967          2.255          1.453          0.000          0.000          5.812          1.124              0.085       1400.000          0.293          0.534          0.001          0.828       2430.968         21.223         34.864          0.000        341.568         34.864       2829.451          3.624       2833.075             0.216          0.000          3.387          0.216         -0.013         -0.072
     17/12/1992        48          5.971              ?          2.428        301.399          0.000          3.051          0.000           0.000       1269.000         60.579          1.000          1.000          1.000              ?          1.000          0.915          1.000              ?          0.001          0.012          0.009          0.000        421.980            122.849            194.795             75.084             29.253              0.000          5.882              3.614              2.268              0.000              0.000              0.000               0.000               0.000               0.000               0.000               0.000          0.344              0.050              0.233              0.048              0.012              0.000          0.003              0.002              0.001              0.000              0.000              0.000              0.712              3.420              0.937              0.425              0.000          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.003          0.000          0.008           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.224        241.796          2.249          0.921          0.000          0.000          5.675          1.139              0.080       1400.000          0.291          0.520          0.001          0.812       2430.929         21.203         34.869          0.000        341.570         34.869       2829.383          3.692       2833.074             0.216         -0.000          3.467          0.216         -0.012         -0.068        241.796          2.249          0.921          0.000          0.000          5.675          1.139              0.080       1400.000          0.291          0.520          0.001          0.812       2430.929         21.203         34.869          0.000        341.570         34.869       2829.383          3.692       2833.074             0.216         -0.000          3.467          0.216         -0.012         -0.068
     18/12/1992        49          6.000              ?          2.442        314.195          0.000          3.117          0.000           0.000       1296.000         61.857          1.000          1.000          1.000              ?          1.000          0.914          1.000              ?          0.001          0.011          0.009          0.000        438.753            126.826            197.798             81.939             32.191              0.000          6.128              3.860              2.268              0.000              0.000              0.000               0.000               0.000               0.000               0.000               0.000          0.352              0.051              0.239              0.049              0.013              0.000          0.003              0.002              0.001              0.000              0.000              0.000              0.729              3.404              0.923              0.421              0.000          0.046          0.111           0.046          0.371              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.003          0.000          0.008           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.212        241.561          2.250          1.356          0.000          0.000          5.483          1.150              0.085       1400.000          0.290          0.506          0.001          0.796       2430.890         21.183         34.869          0.000        341.572         34.869       2829.310          3.764       2833.074             0.216         -0.000          3.552          0.216         -0.012         -0.073        241.561          2.250          1.356          0.000          0.000          5.483          1.150              0.085       1400.000          0.290          0.506          0.001          0.796       2430.890         21.183         34.869          0.000        341.572         34.869       2829.310          3.764       2833.074             0.216         -0.000          3.552          0.216         -0.012         -0.073
     19/12/1992        50          6.133              ?          2.442        322.033          0.000          3.178          0.000           0.000       1323.000         62.661          1.000          1.000          1.000              ?          1.000          0.915          1.000              ?          0.001          0.011          0.009          0.000        448.924            129.159            197.798             87.425             34.542              0.000          6.381              4.113              2.268              0.000              0.000              0.000               0.000               0.000               0.000               0.000               0.000          0.361              0.053              0.244              0.051              0.014              0.000          0.003              0.002              0.001              0.000              0.000              0.000              0.757              3.365              0.988              0.450              0.000          0.114          0.275           0.114          0.915              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.003          0.000          0.009           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.200        241.539          2.252          0.818          0.000          0.000          5.223          1.166              0.086       1400.000          0.288          0.493          0.001          0.782       2430.854         21.165         34.860          0.000        341.575         34.860       2829.236          3.839       2833.074             0.216          0.000          3.638          0.216         -0.012         -0.074        241.539          2.252          0.818          0.000          0.000          5.223          1.166              0.086       1400.000          0.288          0.493          0.001          0.782       2430.854         21.165         34.860          0.000        341.575         34.860       2829.236          3.839       2833.074             0.216          0.000          3.638          0.216         -0.012         -0.074
     20/12/1992        51          6.254              ?          2.442        336.303          0.000          3.238          0.000           0.000       1350.000         64.379          1.000          1.000          1.000              ?          1.000          0.915          1.000              ?          0.001          0.011          0.008          0.000        467.644            133.609            197.798             97.414             38.823              0.000          6.640              4.372              2.268              0.000              0.000              0.000               0.000               0.000               0.000               0.000               0.000          0.368              0.053              0.248              0.052              0.014              0.000          0.003              0.002              0.001              0.000              0.000              0.000              0.772              3.245              1.052              0.478              0.000          0.135          0.323           0.135          1.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.003          0.000          0.008           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.190        238.276          2.234          1.545          0.000          0.000          4.967          1.189              0.077       1400.000          0.287          0.481          0.001          0.769       2430.820         21.146         34.858          0.000        341.577         34.858       2829.169          3.905       2833.074             0.216          0.000          3.715          0.216         -0.010         -0.066        238.276          2.234          1.545          0.000          0.000          4.967          1.189              0.077       1400.000          0.287          0.481          0.001          0.769       2430.820         21.146         34.858          0.000        341.577         34.858       2829.169          3.905       2833.074             0.216          0.000          3.715          0.216         -0.010         -0.066
     21/12/1992        52          6.372              ?          2.442        354.853          0.000          3.296          0.000           0.000       1377.000         67.978          1.000          1.000          1.000              ?          1.000          0.915          1.000              ?          0.001          0.011          0.008          0.000        492.049            139.464            197.798            110.400             44.388              0.000          6.907              4.639              2.268              0.000              0.000              0.000               0.000               0.000               0.000               0.000               0.000          0.375              0.054              0.252              0.053              0.015              0.000          0.003              0.002              0.001              0.000              0.000              0.000              0.809              3.134              1.193              0.539              0.000          0.134          0.321           0.134          1.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.003          0.000          0.007           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.181        232.658          2.206          2.019          0.000          0.000          4.748          1.214              0.066       1400.000          0.286          0.470          0.001          0.756       2430.785         21.125         34.868          0.000        341.579         34.868       2829.112          3.962       2833.075             0.216          0.000          3.781          0.216         -0.009         -0.057        232.658          2.206          2.019          0.000          0.000          4.748          1.214              0.066       1400.000          0.286          0.470          0.001          0.756       2430.785         21.125         34.868          0.000        341.579         34.868       2829.112          3.962       2833.075             0.216          0.000          3.781          0.216         -0.009         -0.057
     22/12/1992        53          6.484              ?          2.436        374.831          0.000          3.352          0.000           0.000       1404.000         72.136          1.000          1.000          1.000              ?          1.000          0.914          1.000              ?          0.001          0.011          0.007          0.000        518.340            145.777            197.798            124.384             50.381              0.000          7.186              4.918              2.268              0.000              0.000              0.000               0.000               0.000               0.000               0.000               0.000          0.380              0.055              0.255              0.055              0.016              0.000          0.004              0.002              0.001              0.000              0.000              0.000              0.859              3.028              1.382              0.620              0.000          0.117          0.281           0.117          0.937              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.004          0.000          0.005           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.174        226.344          2.175          2.157          0.000          0.000          4.598          1.205              0.054       1400.000          0.284          0.458          0.000          0.743       2430.750         21.103         34.888          0.000        341.581         34.888       2829.065          4.009       2833.074             0.216         -0.000          3.836          0.216         -0.007         -0.047        226.344          2.175          2.157          0.000          0.000          4.598          1.205              0.054       1400.000          0.284          0.458          0.000          0.743       2430.750         21.103         34.888          0.000        341.581         34.888       2829.065          4.009       2833.074             0.216         -0.000          3.836          0.216         -0.007         -0.047
     23/12/1992        54          6.596              ?          2.429        395.456          0.000          3.407          0.000           0.000       1431.000         77.162          1.000          1.000          1.000              ?          1.000          0.912          1.000              ?          0.001          0.011          0.007          0.000        545.480            152.292            197.798            138.821             56.569              0.000          7.477              5.209              2.268              0.000              0.000              0.000               0.000               0.000               0.000               0.000               0.000          0.385              0.056              0.257              0.056              0.016              0.000          0.004              0.003              0.001              0.000              0.000              0.000              0.916              2.932              1.583              0.707              0.000          0.092          0.221           0.092          0.738              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.004          0.000          0.005           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.168        220.009          2.146          1.309          0.000          0.000          4.509          1.169              0.047       1400.000          0.283          0.447          0.000          0.730       2430.714         21.080         34.916          0.000        341.584         34.916       2829.023          4.051       2833.074             0.216         -0.000          3.883          0.216         -0.006         -0.042        220.009          2.146          1.309          0.000          0.000          4.509          1.169              0.047       1400.000          0.283          0.447          0.000          0.730       2430.714         21.080         34.916          0.000        341.584         34.916       2829.023          4.051       2833.074             0.216         -0.000          3.883          0.216         -0.006         -0.042
     24/12/1992        55          6.724              ?          2.426        416.005          0.000          3.460          0.000           0.000       1458.000         82.031          1.000          1.000          1.000              ?          1.000          0.911          1.000              ?          0.001          0.011          0.006          0.000        572.504            158.769            197.795            153.206             62.734              0.000          7.784              5.514              2.271              0.000              0.000              0.000               0.000               0.000               0.000               0.000               0.000          0.389              0.056              0.259              0.057              0.017              0.000          0.004              0.003              0.001              0.000              0.000              0.000              0.975              2.841              1.786              0.794              0.000          0.064          0.152           0.064          0.508              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.004          0.000          0.004           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.163        214.094          2.120          1.046          0.000          0.000          4.494          1.107              0.042       1400.000          0.281          0.435          0.000          0.716       2430.676         21.055         34.952          0.000        341.587         34.952       2828.987          4.088       2833.074             0.216          0.000          3.925          0.216         -0.005         -0.037        214.094          2.120          1.046          0.000          0.000          4.494          1.107              0.042       1400.000          0.281          0.435          0.000          0.716       2430.676         21.055         34.952          0.000        341.587         34.952       2828.987          4.088       2833.074             0.216          0.000          3.925          0.216         -0.005         -0.037
     25/12/1992        56          6.847              ?          2.417        435.813          0.000          3.511          0.000           0.000       1485.000         87.586          1.000          1.000          1.000              ?          1.000          0.912          1.000              ?          0.001          0.011          0.006          0.000        597.755            164.988            197.019            167.072             68.676              0.000          8.878              5.831              3.047              0.000              0.000              0.000               0.000               0.000               0.000               0.000               0.000          0.392              0.057              0.260              0.058              0.017              0.000          0.004              0.003              0.002              0.000              0.000              0.000              1.034              2.744              1.977              0.876              0.000          0.033          0.080           0.033          0.267              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.004          0.000          0.004           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.160        207.642          2.093          0.897          0.000          0.000          4.532          1.026              0.037       1400.000          0.280          0.422          0.000          0.702       2430.637         21.028         34.994          0.000        341.591         34.994       2828.953          4.121       2833.074             0.216         -0.000          3.961          0.216         -0.003         -0.034        207.642          2.093          0.897          0.000          0.000          4.532          1.026              0.037       1400.000          0.280          0.422          0.000          0.702       2430.637         21.028         34.994          0.000        341.591         34.994       2828.953          4.121       2833.074             0.216         -0.000          3.961          0.216         -0.003         -0.034
     26/12/1992        57          6.967              ?          2.404        452.057          0.000          3.560          0.000           0.000       1512.000         93.435          1.000          1.000          1.000              ?          1.000          0.913          1.000              ?          0.001          0.011          0.006          0.000        617.953            170.019            195.943            178.442             73.549              0.000         10.284              6.161              4.123              0.000              0.000              0.000               0.000               0.000               0.000               0.000               0.000          0.394              0.057              0.261              0.059              0.018              0.000          0.005              0.003              0.002              0.000              0.000              0.000              1.090              2.633              2.153              0.952              0.000          0.006          0.014           0.006          0.046              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.005          0.000          0.003           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.158        200.995          2.065          0.798          0.000          0.000          4.622          0.928              0.032       1400.000          0.278          0.410          0.000          0.688       2430.597         21.000         35.041          0.000        341.596         35.041       2828.923          4.151       2833.074             0.216          0.000          3.994          0.216         -0.002         -0.030        200.995          2.065          0.798          0.000          0.000          4.622          0.928              0.032       1400.000          0.278          0.410          0.000          0.688       2430.597         21.000         35.041          0.000        341.596         35.041       2828.923          4.151       2833.074             0.216          0.000          3.994          0.216         -0.002         -0.030
     27/12/1992        58          7.000              ?          2.388        469.673          0.000          3.619          0.000           0.000       1539.000         98.305          1.000          1.000          1.000              ?          1.000          0.914          1.000              ?          0.001          0.011          0.006          0.000        639.748            175.492            194.649            190.773             78.834              0.000         11.918              6.502              5.416              0.000              0.000              0.000               0.000               0.000               0.000               0.000               0.000          0.398              0.058              0.262              0.061              0.018              0.000          0.006              0.003              0.003              0.000              0.000              0.000              1.137              2.528              2.286              1.010              0.000          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.006          0.000          0.005           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.149        199.374          2.068          2.152          0.000          0.000          4.635          0.887              0.045       1400.000          0.276          0.396          0.000          0.673       2430.551         20.970         35.091          0.000        341.601         35.091       2828.886          4.188       2833.074             0.216          0.000          4.039          0.216         -0.009         -0.036        199.374          2.068          2.152          0.000          0.000          4.635          0.887              0.045       1400.000          0.276          0.396          0.000          0.673       2430.551         20.970         35.091          0.000        341.601         35.091       2828.886          4.188       2833.074             0.216          0.000          4.039          0.216         -0.009         -0.036
     28/12/1992        59          8.000              ?          2.371        489.345          0.000          3.675          0.000           0.000       1539.000        104.421          1.000          1.000          1.000              ?          1.000          0.915          1.000              ?          0.001          0.011          0.005          0.000        659.423            176.852            193.292            210.446             78.834              0.000         13.627              6.852              6.774              0.000              0.000              0.000               0.000               0.000               0.000               0.000               0.000          0.401              0.058              0.262              0.062              0.019              0.000          0.007              0.003              0.003              0.000              0.000              0.000              1.186              2.466              2.458              1.084              0.000          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.007          0.000          0.003           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.141        190.633          2.027          2.624          0.000          0.000          4.635          0.794              0.032       1400.000          0.275          0.383          0.000          0.658       2430.511         20.947         35.138          0.000        341.608         35.138       2828.862          4.213       2833.074             0.216          0.000          4.071          0.216         -0.007         -0.025        190.633          2.027          2.624          0.000          0.000          4.635          0.794              0.032       1400.000          0.275          0.383          0.000          0.658       2430.511         20.947         35.138          0.000        341.608         35.138       2828.862          4.213       2833.074             0.216          0.000          4.071          0.216         -0.007         -0.025
     29/12/1992        60          8.050              ?          2.356        508.958          4.903          3.722          0.023           0.000       1539.000        112.436          1.000          1.000          0.903              ?          1.000          0.916          1.000              ?          0.001          0.011          0.005          0.005        677.459            176.498            192.067            225.156             78.834              4.903         15.204              7.206              7.998              0.000              0.000              0.000               0.000               0.000               0.000               0.000               0.000          0.428              0.058              0.262              0.063              0.019              0.025          0.007              0.003              0.004              0.000              0.000              0.000              1.195              2.231              2.129              0.841              0.000          0.567          1.000           0.567          1.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.007          0.000          0.003           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.135        181.397          1.989          2.821          0.000          0.000          4.605          0.732              0.026       1400.000          0.273          0.372          0.000          0.645       2430.473         20.928         35.181          0.000        341.615         35.181       2828.842          4.487       2833.329             0.471          0.255          4.352          0.471         -0.006         -0.020        181.397          1.989          2.821          0.000          0.000          4.605          0.732              0.026       1400.000          0.273          0.372          0.000          0.645       2430.473         20.928         35.181          0.000        341.615         35.181       2828.842          4.487       2833.329             0.471          0.255          4.352          0.471         -0.006         -0.020
     30/12/1992        61          8.083              ?          2.318        525.723          9.094          3.763          0.103           0.000       1539.000        114.902          1.000          1.000          1.000              ?          1.000          0.901          1.000              ?          0.001          0.011          0.005          0.011        692.012            176.145            190.209            237.729             78.834              9.094         17.416              7.559              9.856              0.000              0.000              0.000               0.000               0.000               0.000               0.000               0.000          0.429              0.059              0.262              0.063              0.019              0.025          0.008              0.003              0.005              0.000              0.000              0.000              1.187              2.180              2.310              0.837              0.000          0.618          1.000           0.618          1.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.008          0.000          0.002           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.130        178.251          1.975          0.680          0.000          0.000          4.568          0.699              0.022       1400.000          0.272          0.361          0.000          0.633       2430.440         20.911         35.219          0.000        341.623         35.219       2828.827          4.503       2833.330             0.471          0.000          4.373          0.471         -0.005         -0.016        178.251          1.975          0.680          0.000          0.000          4.568          0.699              0.022       1400.000          0.272          0.361          0.000          0.633       2430.440         20.911         35.219          0.000        341.623         35.219       2828.827          4.503       2833.330             0.471          0.000          4.373          0.471         -0.005         -0.016
     31/12/1992        62          8.111              ?          2.264        543.411         13.516          3.803          0.210           0.000       1539.000        118.371          1.000          1.000          1.000              ?          1.000          0.892          1.000              ?          0.001          0.011          0.005          0.016        708.994            175.793            189.856            250.995             78.834             13.516         18.121              7.911             10.210              0.000              0.000              0.000               0.000               0.000               0.000               0.000               0.000          0.431              0.059              0.251              0.062              0.019              0.040          0.009              0.003              0.005              0.000              0.000              0.000              1.181              2.126              2.467              0.834              0.000          0.571          1.000           0.571          1.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.009          0.000          0.002          -0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.125        174.149          1.958          0.633          0.000          0.000          4.507          0.688              0.019       1400.000          0.271          0.352          0.000          0.623       2430.410         20.895         35.255          0.000        341.630         35.255       2828.812          4.517       2833.329             0.471         -0.000          4.392          0.471         -0.004         -0.015        174.149          1.958          0.633          0.000          0.000          4.507          0.688              0.019       1400.000          0.271          0.352          0.000          0.623       2430.410         20.895         35.255          0.000        341.630         35.255       2828.812          4.517       2833.329             0.471         -0.000          4.392          0.471         -0.004         -0.015
     01/01/1993        63          8.138              ?          2.208        562.018         18.168          3.840          0.319           0.000       1539.000        122.503          1.000          1.000          1.000              ?          1.000          0.881          1.000              ?          0.001          0.010          0.004          0.018        727.249            175.441            189.856            264.950             78.834             18.168         18.473              8.263             10.210              0.000              0.000              0.000               0.000               0.000               0.000               0.000               0.000          0.432              0.059              0.235              0.061              0.019              0.059          0.009              0.004              0.005              0.000              0.000              0.000              1.175              2.226              2.650              0.836              0.000          0.520          1.000           0.520          1.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.009          0.000          0.002           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.122        169.421          1.938          0.596          0.000          0.000          4.433          0.688              0.016       1400.000          0.269          0.344          0.000          0.613       2430.382         20.881         35.287          0.000        341.636         35.287       2828.799          4.530       2833.329             0.471          0.000          4.409          0.471         -0.004         -0.013        169.421          1.938          0.596          0.000          0.000          4.433          0.688              0.016       1400.000          0.269          0.344          0.000          0.613       2430.382         20.881         35.287          0.000        341.636         35.287       2828.799          4.530       2833.329             0.471          0.000          4.409          0.471         -0.004         -0.013
     02/01/1993        64          8.164              ?          2.152        580.105         22.690          3.874          0.421           0.000       1539.000        126.627          1.000          1.000          1.000              ?          1.000          0.871          1.000              ?          0.001          0.010          0.004          0.019        744.986            175.091            189.856            278.516             78.834             22.690         18.824              8.614             10.210              0.000              0.000              0.000               0.000               0.000               0.000               0.000               0.000          0.433              0.059              0.217              0.060              0.018              0.079          0.009              0.004              0.005              0.000              0.000              0.000              1.170              2.377              2.845              0.839              0.000          0.469          1.000           0.469          1.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.009          0.000          0.001           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.119        164.734          1.919          0.564          0.000          0.000          4.349          0.689              0.014       1400.000          0.268          0.336          0.000          0.605       2430.358         20.869         35.314          0.000        341.642         35.314       2828.788          4.542       2833.329             0.471          0.000          4.423          0.471         -0.003         -0.011        164.734          1.919          0.564          0.000          0.000          4.349          0.689              0.014       1400.000          0.268          0.336          0.000          0.605       2430.358         20.869         35.314          0.000        341.642         35.314       2828.788          4.542       2833.329             0.471          0.000          4.423          0.471         -0.003         -0.011
     03/01/1993        65          8.190              ?          2.097        597.698         27.088          3.905          0.521           0.000       1539.000        131.283          1.000          1.000          1.000              ?          1.000          0.858          1.000              ?          0.001          0.009          0.004          0.019        762.228            174.740            189.856            291.710             78.834             27.088         19.174              8.964             10.210              0.000              0.000              0.000               0.000               0.000               0.000               0.000               0.000          0.435              0.059              0.200              0.059              0.018              0.098          0.009              0.004              0.005              0.000              0.000              0.000              1.165              2.541              3.033              0.844              0.000          0.425          1.000           0.425          1.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.009          0.000          0.001           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.117        159.540          1.898          0.537          0.000          0.000          4.257          0.688              0.012       1400.000          0.267          0.330          0.000          0.598       2430.338         20.859         35.337          0.000        341.647         35.337       2828.778          4.552       2833.330             0.471          0.000          4.435          0.471         -0.002         -0.010        159.540          1.898          0.537          0.000          0.000          4.257          0.688              0.012       1400.000          0.267          0.330          0.000          0.598       2430.338         20.859         35.337          0.000        341.647         35.337       2828.778          4.552       2833.330             0.471          0.000          4.435          0.471         -0.002         -0.010
     04/01/1993        66          8.221              ?          2.050        612.930         46.585          3.933          0.602           0.000       1539.000        135.254          1.000          1.000          1.000              ?          1.000          0.848          1.000              ?          0.001          0.009          0.004          0.013        777.111            174.391            189.856            287.445             78.834             46.585         19.524              9.314             10.210              0.000              0.000              0.000               0.000               0.000               0.000               0.000               0.000          0.435              0.059              0.183              0.059              0.017              0.117          0.009              0.004              0.005              0.000              0.000              0.000              1.160              2.702              3.209              0.849              0.000          0.384          0.921           0.384          1.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.009          0.000          0.001           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.116        155.056          1.880          0.513          0.000          0.000          4.183          0.687              0.010       1400.000          0.267          0.324          0.000          0.591       2430.319         20.849         35.358          0.000        341.652         35.358       2828.769          4.560       2833.329             0.471         -0.000          4.445          0.471         -0.001         -0.009        155.056          1.880          0.513          0.000          0.000          4.183          0.687              0.010       1400.000          0.267          0.324          0.000          0.591       2430.319         20.849         35.358          0.000        341.652         35.358       2828.769          4.560       2833.329             0.471         -0.000          4.445          0.471         -0.001         -0.009
