Summary_file = step5.sum
Title = Step 5. growth by regrowth
           date       sw_dep()      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)     basal_area     root_depth       sw_index  transpiration vpd_estimation  max_n_avail()   growth_photo    death_frost     residue_wt
      2/08/1957        250.707         11.757         67.078         76.872         95.000          0.500        750.000          0.922          0.000         13.540         15.000          0.000          0.028         66.217
      3/08/1957        250.174         11.224         67.078         76.872         95.000          0.500        750.000          0.884          0.000         15.980         15.000          0.003          0.000         66.655
      4/08/1957        249.699         10.750         67.077         76.872         95.000          0.500        750.000          0.862          0.001         19.420         15.000          0.008          0.000         67.149
      5/08/1957        249.274         10.327         67.076         76.872         95.000          0.500        750.000          0.850          0.001         17.210         15.000          0.007          0.000         67.757
      6/08/1957        248.868          9.945         67.052         76.872         95.000          0.500        750.000          0.847          0.002         14.050         15.000          0.004          0.000         68.363
      7/08/1957        248.473          9.599         67.002         76.872         95.000          0.500        750.000          0.845          0.002         15.600         15.000          0.007          0.000         68.968
      8/08/1957        248.086          9.283         66.932         76.871         95.000          0.500        750.000          0.843          0.002         12.880         15.000          0.028          0.000         69.572
      9/08/1957        247.584          8.900         66.813         76.871         95.000          0.500        750.000          0.839          0.004         16.510         15.000          0.012          0.000         70.175
     10/08/1957        247.097          8.559         66.667         76.871         95.000          0.500        750.000          0.834          0.004         13.340         15.000          0.000          0.000         70.776
     11/08/1957        246.625          8.254         66.501         76.870         95.000          0.500        750.000          0.828          0.004         11.220         15.000          0.000          0.000         71.376
     12/08/1957        246.166          7.979         66.317         76.870         95.000          0.500        750.000          0.822          0.004         14.810         15.000          0.000          1.176         71.975
     13/08/1957        245.725          7.732         66.123         76.870         95.000          0.500        750.000          0.815          0.000          8.150         15.000          0.000          0.000         72.576
     14/08/1957        245.403          7.564         65.969         76.870         95.000          0.500        750.000          0.810          0.000         13.050         15.000          0.000          0.000         73.175
     15/08/1957        245.088          7.407         65.810         76.870         95.000          0.500        750.000          0.804          0.000          4.060         15.000          0.000          0.000         73.772
     16/08/1957        251.958         14.278         65.810         76.870         95.000          0.500        750.000          1.000          0.000          3.080         15.000          0.000          0.000         74.369
     17/08/1957        252.654         14.974         65.810         76.870         95.000          0.500        750.000          1.000          0.000          6.270         15.000          0.000          0.000         73.938
     18/08/1957        251.297         13.617         65.810         76.870         95.000          0.500        750.000          1.000          0.000          9.180         15.000          0.000          0.000         73.142
     19/08/1957        250.253         12.574         65.810         76.870         95.000          0.500        750.000          0.959          0.000         10.620         15.000          0.002          0.000         72.465
     20/08/1957        249.618         11.939         65.809         76.870         95.000          0.500        750.000          0.894          0.001         11.450         15.000          0.010          0.000         72.074
     21/08/1957        249.062         11.384         65.808         76.870         95.000          0.500        750.000          0.851          0.002         15.150         15.000          0.061          0.000         71.512
     22/08/1957        248.568         10.893         65.805         76.869         95.000          0.500        750.000          0.824          0.003         11.070         15.000          0.056          0.000         71.238
     23/08/1957        253.756         16.084         65.803         76.869         95.000          0.500        750.000          1.000          0.004         15.360         15.000          0.130          0.000         71.400
     24/08/1957        252.494         14.826         65.799         76.869         95.000          0.500        750.000          1.000          0.006         15.390         15.000          0.000          0.000         69.544
     25/08/1957        251.169         13.507         65.794         76.868         95.000          0.500        750.000          1.000          0.009         15.610         15.000          0.000          0.000         68.958
     26/08/1957        250.140         12.486         65.787         76.867         95.000          0.500        750.000          0.949          0.009         12.540         15.000          0.111          0.000         68.667
     27/08/1957        249.302         11.656         65.779         76.866         95.000          0.500        750.000          0.870          0.010          8.330         15.000          0.038          0.000         68.143
     28/08/1957        248.597         10.962         65.771         76.865         95.000          0.500        750.000          0.826          0.010         11.830         15.000          0.073          0.000         68.270
     29/08/1957        247.994         10.368         65.762         76.864         95.000          0.500        750.000          0.806          0.010         14.330         15.000          0.099          0.000         68.666
     30/08/1957        247.470          9.855         65.752         76.863         95.000          0.500        750.000          0.802          0.011         15.600         15.000          0.044          0.000         69.247
     31/08/1957        246.980          9.405         65.713         76.862         95.000          0.500        750.000          0.801          0.011         19.720         15.000          0.141          0.000         69.826
      1/09/1957        246.503          9.008         65.634         76.861         95.000          0.500        750.000          0.798          0.012         11.500         15.000          0.083          0.000         70.404
      2/09/1957        246.041          8.656         65.526         76.859         95.000          0.500        750.000          0.794          0.012         12.970         15.000          0.000          0.000         70.981
      3/09/1957        245.592          8.341         65.393         76.858         95.000          0.500        750.000          0.790          0.012         14.950         15.000          0.000          0.000         71.556
      4/09/1957        245.155          8.058         65.240         76.857         95.000          0.500        750.000          0.784          0.012         15.600         15.000          0.044          0.000         72.131
      5/09/1957        244.730          7.803         65.072         76.856         95.000          0.500        750.000          0.778          0.012         11.220         15.000          0.142          0.000         72.705
      6/09/1957        244.316          7.573         64.889         76.854         95.000          0.500        750.000          0.772          0.012         15.560         15.000          0.236          0.000         73.277
      7/09/1957        244.778          8.190         64.735         76.853         95.000          0.500        750.000          0.766          0.017         12.530         15.000          0.256          0.000         73.848
      8/09/1957        244.256          7.856         64.550         76.851         95.000          0.500        750.000          0.759          0.018         17.440         15.000          0.068          0.000         74.419
      9/09/1957        243.752          7.562         64.341         76.849         95.000          0.500        750.000          0.752          0.018         18.150         15.000          0.092          0.000         74.988
     10/09/1957        243.263          7.303         64.113         76.847         95.000          0.500        750.000          0.743          0.018         16.690         15.000          0.202          0.000         75.556
     11/09/1957        242.788          7.073         63.871         76.844         95.000          0.500        750.000          0.734          0.018         14.730         15.000          0.201          0.000         76.123
     12/09/1957        242.327          6.869         63.616         76.842         95.000          0.500        750.000          0.724          0.019         16.690         15.000          0.232          0.000         76.689
     13/09/1957        241.879          6.687         63.352         76.840         95.000          0.500        750.000          0.715          0.020         15.560         15.000          0.321          0.000         77.254
     14/09/1957        241.443          6.524         63.081         76.838         95.000          0.500        750.000          0.704          0.020         16.420         15.000          0.293          0.000         77.817
     15/09/1957        241.018          6.378         62.805         76.835         95.000          0.500        750.000          0.694          0.021         18.500         15.000          0.609          0.000         78.380
     16/09/1957        240.604          6.247         62.524         76.832         95.000          0.500        750.000          0.683          0.022         10.590         15.000          0.344          0.000         78.942
     17/09/1957        240.200          6.130         62.240         76.830         95.000          0.500        750.000          0.672          0.022         16.420         15.000          0.000          0.000         79.502
     18/09/1957        239.806          6.024         61.956         76.827         95.000          0.500        750.000          0.661          0.022         21.630         15.000          0.032          1.682         80.062
     19/09/1957        239.428          5.928         61.675         76.825         95.000          0.500        750.000          0.650          0.016         24.140         15.000          0.353          0.000         80.624
     20/09/1957        239.059          5.842         61.394         76.822         95.000          0.500        750.000          0.639          0.017         21.920         15.000          0.373          0.000         81.184
     21/09/1957        238.698          5.764         61.113         76.820         95.000          0.500        750.000          0.628          0.017         21.130         15.000          0.457          0.000         81.744
     22/09/1957        238.345          5.694         60.833         76.818         95.000          0.500        750.000          0.617          0.018         27.870         15.000          0.950          0.000         82.303
     23/09/1957        237.929          5.618         60.497         76.814         95.000          0.500        750.000          0.604          0.024         28.630         15.000          0.822          0.000         82.860
     24/09/1957        237.524          5.550         60.163         76.811         95.000          0.500        750.000          0.591          0.025         20.210         15.000          1.003          0.000         83.417
     25/09/1957        237.129          5.490         59.832         76.807         95.000          0.500        750.000          0.578          0.026         22.080         15.000          1.259          0.000         83.973
     26/09/1957        236.743          5.437         59.503         76.803         95.000          0.500        750.000          0.565          0.028         22.670         15.000          1.441          0.000         84.527
     27/09/1957        236.365          5.389         59.177         76.799         95.000          0.500        750.000          0.552          0.029         24.050         15.000          1.614          0.000         85.081
     28/09/1957        235.996          5.347         58.855         76.794         95.000          0.500        750.000          0.540          0.030         21.070         15.000          1.084          0.000         85.634
     29/09/1957        235.636          5.310         58.537         76.789         95.000          0.500        750.000          0.527          0.031         23.210         15.000          1.083          0.000         86.185
     30/09/1957        235.285          5.277         58.224         76.784         95.000          0.500        750.000          0.515          0.031         19.830         15.000          1.288          0.000         86.736
      1/10/1957        235.916          6.133         58.005         76.779         95.000          0.500        750.000          0.506          0.032         17.650         15.000          1.577          0.000         87.286
      2/10/1957        235.556          6.006         57.777         76.773         95.000          0.500        750.000          0.498          0.033         14.700         15.000          0.180          0.000         88.658
      3/10/1957        235.206          5.894         57.544         76.768         95.000          0.500        750.000          0.489          0.032         20.280         15.000          0.179          0.000         90.024
      4/10/1957        234.864          5.795         57.306         76.762         95.000          0.500        750.000          0.479          0.031         23.080         15.000          0.494          0.000         91.384
      5/10/1957        234.531          5.708         57.066         76.757         95.000          0.500        750.000          0.470          0.031         20.830         15.000          1.265          0.000         92.737
      6/10/1957        234.205          5.631         56.824         76.751         95.000          0.500        750.000          0.461          0.031         21.300         15.000          1.714          0.000         94.084
      7/10/1957        233.887          5.562         56.580         76.745         95.000          0.500        750.000          0.451          0.031         20.360         15.000          2.063          0.000         95.424
      8/10/1957        233.576          5.501         56.335         76.739         95.000          0.500        750.000          0.442          0.032         21.130         15.000          1.321          0.000         96.759
      9/10/1957        233.271          5.447         56.091         76.733         95.000          0.500        750.000          0.433          0.032         20.740         15.000          1.664          0.000         98.087
     10/10/1957        232.973          5.398         55.847         76.727         95.000          0.500        750.000          0.424          0.032         26.850         15.000          2.475          0.000         99.410
     11/10/1957        232.681          5.356         55.605         76.721         95.000          0.500        750.000          0.415          0.032         35.560         15.000          2.811          0.000        100.726
     12/10/1957        232.395          5.317         55.364         76.714         95.000          0.500        750.000          0.406          0.033         30.550         15.000          3.022          0.000        102.037
     13/10/1957        232.115          5.283         55.125         76.707         95.000          0.500        750.000          0.397          0.033         29.780         15.000          3.043          0.000        103.341
     14/10/1957        231.841          5.253         54.887         76.700         95.000          0.500        750.000          0.388          0.033         23.790         15.000          2.095          0.000        104.640
     15/10/1957        231.572          5.226         54.653         76.693         95.000          0.500        750.000          0.380          0.033         28.340         15.000          2.913          0.000        105.933
     16/10/1957        231.308          5.202         54.420         76.686         95.000          0.500        750.000          0.372          0.033         25.530         15.000          1.992          0.000        107.220
     17/10/1957        231.050          5.181         54.191         76.678         95.000          0.500        750.000          0.363          0.033         34.710         15.000          3.050          0.000        108.501
     18/10/1957        230.797          5.161         53.965         76.670         95.000          0.500        750.000          0.355          0.033         29.810         15.000          2.859          0.000        109.777
     19/10/1957        230.549          5.144         53.742         76.662         95.000          0.500        750.000          0.348          0.033         28.520         15.000          3.448          0.000        111.048
     20/10/1957        230.305          5.129         53.522         76.654         95.000          0.500        750.000          0.340          0.033         19.610         15.000          3.298          0.000        112.312
     21/10/1957        230.067          5.115         53.305         76.646         95.000          0.500        750.000          0.333          0.033         21.300         15.000          3.012          0.000        113.572
     22/10/1957        229.833          5.103         53.092         76.638         95.000          0.500        750.000          0.325          0.033         26.110         15.000          3.616          0.000        114.826
     23/10/1957        229.604          5.092         52.882         76.630         95.000          0.500        750.000          0.318          0.032         26.800         15.000          3.453          0.000        116.074
     24/10/1957        229.380          5.083         52.676         76.621         95.000          0.500        750.000          0.311          0.032         27.630         15.000          3.737          0.000        117.318
     25/10/1957        231.104          6.840         52.652         76.613         95.000          0.500        750.000          0.310          0.032         17.260         15.000          2.916          0.000        118.556
     26/10/1957        230.850          6.628         52.618         76.604         95.000          0.500        750.000          0.309          0.033         18.180         15.000          2.524          0.000        119.788
     27/10/1957        232.357          8.168         52.594         76.595         95.000          0.500        750.000          0.308          0.033         17.740         15.000          2.980          0.000        121.016
     28/10/1957        231.932          7.777         52.569         76.586         95.000          0.500        750.000          0.308          0.033         19.680         15.000          3.317          0.000        122.238
     29/10/1957        244.631         14.838         58.215         76.578         95.000          0.500        750.000          0.996          0.093         13.560         15.000          1.984          0.000        123.456
     30/10/1957        261.946         14.854         75.518         76.573         95.000          0.500        750.000          1.000          0.099          8.060         15.000          1.358          0.000        119.729
     31/10/1957        260.982         13.972         75.443         76.567         95.000          0.500        750.000          1.000          0.108         15.100         15.000          1.995          0.000        116.145
      1/11/1957        259.046         12.317         75.171         76.558         95.000          0.500        750.000          1.000          0.121         13.700         15.000          1.949          0.000        113.516
      2/11/1957        259.097         12.547         75.000         76.550         95.000          0.500        750.000          1.000          0.126          5.380         15.000          1.423          0.000        112.218
      3/11/1957        268.223         14.859         80.684         77.680         95.000          0.500        750.000          1.000          0.116         17.720         15.000          3.794          0.000        111.731
      4/11/1957        265.082         12.894         79.106         78.081         95.000          0.500        750.000          1.000          0.135         24.010         15.000          5.207          0.000        108.444
      5/11/1957        268.444         14.865         80.153         78.426         95.000          0.500        750.000          1.000          0.129         15.210         15.000          4.440          0.000        106.477
      6/11/1957        276.191         14.868         81.516         84.807         95.000          0.500        750.000          1.000          0.136         32.050         15.000          5.997          0.000        103.389
      7/11/1957        272.927         12.902         79.325         85.700         95.000          0.500        750.000          1.000          0.157         15.210         15.000          2.800          0.000        100.419
      8/11/1957        270.479         11.573         78.226         85.680         95.000          0.500        750.000          1.000          0.170         12.500         15.000          5.321          0.000         98.664
      9/11/1957        268.439         10.576         77.206         85.658         95.000          0.500        750.000          1.000          0.181         20.830         15.000          4.028          0.000         98.037
     10/11/1957        266.367          9.654         76.083         85.631         95.000          0.500        750.000          1.000          0.216         25.750         15.000          4.873          0.000         98.524
     11/11/1957        264.548          8.929         75.016         85.602         95.000          0.500        750.000          1.000          0.222         26.830         15.000          5.970          0.000         99.667
     12/11/1957        262.910          8.344         73.993         85.573         95.000          0.500        750.000          1.000          0.229         28.520         15.000          7.951          0.000        100.806
     13/11/1957        261.624          7.932         73.146         85.546         95.000          0.500        750.000          1.000          0.205         24.260         15.000          7.418          0.000        101.939
     14/11/1957        260.218          7.521         72.184         85.513         95.000          0.500        750.000          1.000          0.248         19.660         15.000          7.703          0.000        103.066
     15/11/1957        258.903          7.176         71.250         85.478         95.000          0.500        750.000          1.000          0.257         23.790         15.000          8.601          0.000        104.189
     16/11/1957        257.666          6.884         70.341         85.441         95.000          0.500        750.000          1.000          0.266         24.010         15.000          8.909          0.000        105.306
     17/11/1957        256.497          6.635         69.459         85.402         95.000          0.500        750.000          0.984          0.271         23.410         15.000          9.217          0.000        106.418
     18/11/1957        255.390          6.422         68.605         85.363         95.000          0.500        750.000          0.959          0.273         26.340         15.000          9.516          0.000        107.524
     19/11/1957        254.339          6.240         67.778         85.322         95.000          0.500        750.000          0.933          0.273         28.340         15.000         10.504          0.000        108.626
     20/11/1957        253.339          6.082         66.976         85.280         95.000          0.500        750.000          0.907          0.273         28.220         15.000         10.801          0.000        109.723
     21/11/1957        252.384          5.946         66.201         85.238         95.000          0.500        750.000          0.880          0.272         22.820         15.000          8.868          0.000        110.815
     22/11/1957        251.471          5.828         65.450         85.194         95.000          0.500        750.000          0.854          0.270         24.070         15.000          9.074          0.000        111.903
     23/11/1957        257.961         12.576         65.234         85.152         95.000          0.500        750.000          1.000          0.307         31.870         15.000         10.815          0.000        112.985
     24/11/1957        256.263         11.153         65.003         85.106         95.000          0.500        750.000          0.870          0.286         31.020         15.000         10.720          0.000        109.544
     25/11/1957        254.946         10.117         64.769         85.060         95.000          0.500        750.000          0.829          0.281         27.010         15.000         11.762          0.000        107.609
     26/11/1957        256.717         12.162         64.541         85.014         95.000          0.500        750.000          0.935          0.312         22.820         15.000         11.991          0.000        107.069
     27/11/1957        255.134         10.864         64.304         84.966         95.000          0.500        750.000          0.830          0.292         27.540         15.000         10.473          0.000        107.017
     28/11/1957        253.881          9.899         64.064         84.917         95.000          0.500        750.000          0.802          0.288         22.020         15.000         10.304          0.000        108.077
     29/11/1957        252.834          9.142         63.825         84.868         95.000          0.500        750.000          0.793          0.289         24.890         15.000         10.910          0.000        109.133
     30/11/1957        251.871          8.531         63.523         84.817         95.000          0.500        750.000          0.781          0.290         25.530         15.000         12.856          0.000        110.186
      1/12/1957        250.949          8.029         63.154         84.766         95.000          0.500        750.000          0.767          0.289         27.860         15.000         13.057          0.000        111.234
      2/12/1957        250.065          7.610         62.740         84.715         95.000          0.500        750.000          0.751          0.287         23.310         15.000         13.249          0.000        112.278
      3/12/1957        249.216          7.259         62.295         84.663         95.000          0.500        750.000          0.733          0.284         28.340         15.000         11.579          0.000        113.319
      4/12/1957        250.302          8.628         62.064         84.610         95.000          0.500        750.000          0.724          0.284         27.630         15.000         14.068          0.000        114.356
      5/12/1957        249.443          8.111         61.774         84.557         95.000          0.500        750.000          0.712          0.283         20.650         15.000         12.817          0.000        115.389
      6/12/1957        248.616          7.681         61.431         84.503         95.000          0.500        750.000          0.698          0.280         23.190         15.000         12.964          0.000        116.419
      7/12/1957        247.820          7.320         61.051         84.449         95.000          0.500        750.000          0.683          0.277         22.820         15.000         12.618          0.000        117.446
      8/12/1957        247.055          7.013         60.647         84.395         95.000          0.500        750.000          0.667          0.273         25.040         15.000         13.724          0.000        118.469
      9/12/1957        246.213          6.714         60.166         84.333         95.000          0.500        750.000          0.648          0.307         25.530         15.000         13.852          0.000        119.489
     10/12/1957        245.407          6.464         59.673         84.270         95.000          0.500        750.000          0.628          0.300         24.620         15.000          8.981          0.000        120.506
     11/12/1957        244.634          6.253         59.175         84.207         95.000          0.500        750.000          0.608          0.292         27.700         15.000         12.051          0.000        121.519
     12/12/1957        243.894          6.074         58.677         84.143         95.000          0.500        750.000          0.588          0.284         34.550         15.000         14.151          0.000        122.530
     13/12/1957        243.185          5.923         58.182         84.080         95.000          0.500        750.000          0.568          0.276         27.130         15.000         11.695          0.000        123.539
     14/12/1957        250.126         13.118         57.988         84.021         95.000          0.500        750.000          0.794          0.360         32.970         15.000         14.817          0.000        124.544
     15/12/1957        248.063         11.324         57.782         83.957         95.000          0.500        750.000          0.595          0.291         26.550         15.000         13.979          0.000        120.564
     16/12/1957        255.095         14.242         61.946         83.907         95.000          0.500        750.000          1.000          0.437         23.410         15.000         11.458          0.000        118.440
     17/12/1957        257.619         14.270         64.483         83.866         95.000          0.500        750.000          1.000          0.389         26.680         15.000         14.328          0.000        114.697
     18/12/1957        255.272         12.271         64.191         83.810         95.000          0.500        750.000          0.929          0.404         21.240         15.000         12.442          0.000        111.100
     19/12/1957        253.600         10.960         63.889         83.751         95.000          0.500        750.000          0.813          0.371         25.160         15.000         14.291          0.000        109.011
     20/12/1957        252.265          9.987         63.586         83.692         95.000          0.500        750.000          0.778          0.362         25.160         15.000         15.579          0.000        108.318
     21/12/1957        251.141          9.223         63.285         83.632         95.000          0.500        750.000          0.766          0.361         27.860         15.000         16.878          0.000        108.964
     22/12/1957        250.139          8.607         62.961         83.571         95.000          0.500        750.000          0.754          0.358         28.250         15.000         15.922          0.000        109.941
     23/12/1957        249.180          8.099         62.570         83.511         95.000          0.500        750.000          0.738          0.355         28.960         15.000         17.229          0.000        110.915
     24/12/1957        248.261          7.676         62.136         83.449         95.000          0.500        750.000          0.721          0.349         28.780         15.000         17.392          0.000        111.886
     25/12/1957        247.381          7.319         61.674         83.388         95.000          0.500        750.000          0.702          0.343         29.510         15.000         15.790          0.000        112.854
     26/12/1957        246.536          7.016         61.194         83.326         95.000          0.500        750.000          0.683          0.337         36.070         15.000         15.913          0.000        113.819
     27/12/1957        245.726          6.757         60.705         83.264         95.000          0.500        750.000          0.663          0.329         29.370         15.000          9.497          0.000        114.782
     28/12/1957        244.948          6.534         60.212         83.202         95.000          0.500        750.000          0.643          0.321         22.730         15.000         12.525          0.000        115.742
     29/12/1957        244.202          6.342         59.720         83.140         95.000          0.500        750.000          0.623          0.312         24.720         15.000         13.787          0.000        116.699
     30/12/1957        243.485          6.176         59.232         83.077         95.000          0.500        750.000          0.603          0.304         29.230         15.000         16.260          0.000        117.655
     31/12/1957        242.796          6.031         58.749         83.015         95.000          0.500        750.000          0.583          0.295         24.720         15.000         10.282          0.000        118.608
      1/01/1958        243.103          6.771         58.380         82.953         95.000          0.500        750.000          0.568          0.288          4.970         15.000          5.669          0.000        119.560
